X_Coord,Y_Coord,Tx_0 RSSI_Avg,Tx_1 RSSI_Avg,Tx_2 RSSI_Avg,Tx_3 RSSI_Avg,Tx_4 RSSI_Avg,Tx_5 RSSI_Avg,Tx_6 RSSI_Avg,Tx_7 RSSI_Avg
0,1,-64.55106045439955,-60.499373727461986,-74.04207027184361,-67.37108823360046,-77.08941448075329,-78.42946424351011,-72.93310610940003,-67.26187818376046
0,1,-63.06323599323841,-60.69842674844233,-70.54846385597695,-69.40077986143376,-77.46663159008402,-75.98240226411588,-76.61905823962583,-70.55195673856008
0,1,-65.06641118290402,-60.095204555664,-73.38600426087119,-70.29089244558894,-77.6451361068884,-76.45917251608151,-71.89810536506829,-72.57295515552681
0,1,-65.42805730603222,-61.46897228089591,-73.13233334819324,-71.28097169713443,-77.95986095332913,-77.83860096610438,-71.62603613544474,-73.96620326758409
0,1,-64.03435005678293,-65.04859928646792,-72.8719199115399,-67.66423988434484,-77.78902860981208,-77.19900944997543,-72.99496187028718,-71.17861122632561
0,1,-63.91745275367187,-61.80075826801706,-75.48428530484856,-68.91475195805555,-78.72688407203316,-76.87652708363973,-73.0362300411879,-69.77096751920897
0,1,-65.57417380010688,-62.81619753333713,-71.17814272119958,-72.98377126102213,-75.39027555778216,-74.37555130370043,-70.87603062422896,-73.52780345302855
0,1,-58.75387758134042,-61.86742892839575,-76.0405773445262,-68.96051345930785,-75.1421161258069,-73.42696527064922,-75.84821568816673,-67.04015571870548
0,1,-68.64807858987872,-62.258515273926875,-72.69054301046991,-69.51264969874951,-75.46487409682362,-77.74787890000493,-71.97430279004318,-74.26370353272675
0,1,-60.91452284123237,-58.87603062422896,-76.22892593119778,-71.37662430885372,-76.72849707958997,-78.15250087233437,-74.45354415239674,-70.16283785567526
0,1,-63.81416089284204,-61.02263155184144,-73.35260842561581,-68.25491569289876,-74.47949928587023,-76.40802400309202,-70.86417123980047,-70.42863733973563
0,1,-66.71391918537881,-60.360804244949136,-72.53940817621152,-68.2603806637057,-72.83954005317989,-76.73823793350864,-72.41237558687995,-74.83478165103217
0,2,-60.945359359853974,-64.207513080446,-78.84216590247235,-72.74026314928757,-79.14121498410115,-76.58393793828108,-75.7030474352022,-78.06729790226663
0,2,-63.23768174756926,-67.59946720243585,-80.1831206588669,-71.02118465785578,-79.01913503714768,-76.13144437844697,-77.8157852845114,-75.67301172054331
0,2,-63.563919185378815,-64.49173386213215,-76.18817840753188,-74.38707011103975,-83.11803553409004,-76.14830129708997,-74.34943577199925,-78.93328604181067
0,2,-60.750287093956025,-62.848301297089975,-80.02805730603221,-73.7570874702951,-79.13870554224114,-77.13991327844498,-77.75999044895022,-75.24011579920159
0,2,-59.11041313425364,-66.20642530933146,-79.70094661481127,-70.37478268748416,-81.99418631199462,-75.70967329841828,-78.13137553919998,-76.39680836076712
0,2,-60.409424949525864,-64.03896850976463,-83.10409378624021,-72.07565826915094,-81.46344641576702,-74.60664528087541,-78.06614106626434,-78.1150167955684
0,2,-61.823979656852536,-63.865785284511404,-79.23137553919997,-69.54764700685686,-79.01687168394457,-80.28553360980739,-74.8551891256286,-77.38038174455542
0,2,-61.28310610940003,-60.501580769709676,-75.70191649921033,-75.35757853605519,-80.56750033070496,-72.75961435719334,-78.95290661581004,-74.45174129989063
0,2,-60.92996685813652,-61.412553778291425,-78.46916361250575,-70.62906375648726,-80.7738185292754,-78.4355701544658,-76.73236420687392,-77.59543937082648
0,2,-63.19046097558144,-64.47096750495797,-78.76943949461592,-67.67822936177922,-79.82908149775176,-76.0905430104699,-76.929211354013,-74.52945726716698
0,2,-65.18655671652158,-63.23621315732517,-76.55324835918672,-71.4905430104699,-79.32896874382521,-78.6772703739469,-78.01218802054048,-77.248995621184
0,2,-61.50053223608777,-64.38125371280074,-79.09002907769897,-69.9462631909486,-79.92810530248775,-73.90233584934441,-75.76374847782107,-72.36597459946559
0,2,-62.18020590525851,-65.00962794903835,-78.64931073064429,-75.31199860257851,-80.08631951777443,-76.49661122080653,-76.46729635346374,-79.9329172008661
0,2,-59.89382146524468,-66.8234585022818,-78.07821681001876,-70.30371747690958,-80.41478106042446,-76.78354041309503,-80.08810979440344,-75.23863161827722
0,2,-61.502153820929315,-63.09154583566519,-79.33480401085558,-71.28549084990507,-82.9076308733911,-77.2066012292686,-76.78144437844698,-78.70122291804734
0,2,-59.402210249683954,-64.04496187028718,-76.73217640914126,-69.09943577199925,-77.20796110581146,-77.96989781768617,-80.05134457803945,-75.74448104567391
0,2,-57.0222584407658,-64.54812145758238,-79.92371639175025,-68.94741435090755,-83.61092960870332,-76.81506634076328,-78.74031826960822,-76.73059701727813
0,2,-60.90389518107512,-63.14854492927334,-76.77379276338249,-74.37348403929582,-82.20176636753614,-75.66718204348425,-76.60906769408237,-80.56098539516698
0,2,-57.883973486045754,-64.76566360016231,-81.44504557539167,-71.93662301331064,-81.84203022835209,-74.66397910184226,-76.8882400421477,-76.84318889983304
0,2,-58.0556574924066,-68.4606711923914,-77.51056509149112,-69.68467253865744,-80.58696958562668,-78.96377174933824,-77.26661531726586,-76.26943949461592
0,2,-57.46775683716151,-65.30851527392687,-78.35869599116295,-69.71870432949648,-81.38154395605413,-76.68122303635792,-77.751951620191,-75.91956627205452
0,2,-58.73426450474923,-62.58478781934831,-79.99153046965581,-72.14807664127876,-83.39069660225786,-74.14918054874936,-76.22376672197058,-77.77832897456875
0,2,-60.458398427142036,-65.58037021422135,-78.46080424494913,-69.92946871638831,-83.42001397326078,-80.32595483821255,-79.92254029513381,-76.66139265135551
0,2,-56.27822936177922,-63.45260842561581,-77.66083887053962,-73.69868563589132,-75.47313954198218,-77.12823214498542,-80.57893984558946,-76.89513661683823
0,2,-61.5929448026174,-63.45260842561581,-76.27946871638831,-70.4237927633825,-84.3247196372353,-80.22647489693256,-72.92822936177922,-79.31456891172695
0,2,-58.63507224389456,-62.814589705934566,-77.87885617501435,-70.37008078092829,-81.2731808681156,-80.89946720243584,-76.65839821559852,-75.65635266176513
0,2,-62.978581839651746,-60.34424526634213,-78.36002602751564,-73.21329371829523,-82.03109415954083,-76.75028709395602,-78.2454334677703,-74.196220425772
0,2,-60.4801618070532,-63.09574095175756,-74.03604585780015,-75.40844037483201,-79.08205734676713,-76.41214051235006,-78.29177862017615,-71.01222027217898
0,2,-61.798248071744716,-67.22220009150189,-78.38033900128863,-70.54007669265155,-82.3282820059607,-75.00526493994097,-78.39638439036868,-78.30736053104016
0,2,-59.86203032217471,-62.056178030350665,-75.34171859555093,-74.59850990865239,-79.12260188570941,-75.22603062422895,-74.57219798674609,-77.7363412078671
0,2,-64.43665868889752,-64.3807108834199,-78.72474495085862,-73.65632385378865,-82.18441140774486,-79.63197830137955,-74.40759257056976,-76.85594557917628
0,2,-65.18655671652158,-65.64630467750945,-74.68068438527067,-72.30160057242433,-79.60581287725833,-79.69723388419358,-77.69842674844233,-74.92659591003691
0,2,-58.55631438539705,-60.81651110785465,-78.20886303574524,-74.56619753333713,-81.713159093206,-76.51161969738418,-79.7202993333387,-79.01923506675234
0,2,-57.69721360945912,-62.594873716298494,-77.92938946656493,-72.57033206445811,-79.23915596237346,-76.09545884099818,-81.3329172008661,-77.95511218369012
0,2,-62.71662795469711,-63.052742610651066,-78.57857367549899,-70.35785245033608,-78.65202746250195,-75.10460913611497,-76.96227982077585,-77.06514668401663
0,2,-60.448544929273346,-63.839362244167134,-75.72669619301249,-71.29901792957516,-82.86599675125004,-76.43838889432894,-76.42268758024926,-76.31449757803243
0,2,-60.27921135401301,-64.91742892839575,-79.3319994668398,-71.82882649992075,-79.55811314487728,-72.22612461318703,-81.06769241851977,-74.07973647766369
0,2,-62.39606157071986,-66.25501511094497,-83.66119792509971,-71.61959078832079,-83.48389677172695,-76.67651326624643,-75.31397910184226,-77.44552528099395
0,2,-63.120897982612696,-66.61199860257851,-81.75362621730116,-73.43374320615281,-80.82382374099345,-78.95814471201683,-78.608329934742,-77.04173386213215
0,2,-59.140076692651554,-63.91017629214869,-78.37802664649443,-72.68107258580197,-80.82326325171117,-73.91659320093537,-79.84170682642547,-72.2722584407658
0,2,-62.77029490177389,-63.23233334819324,-79.2739727315565,-72.01661531726586,-81.58125230438667,-79.46378282859445,-80.41287280362677,-78.37089798261269
0,2,-60.86475195805554,-62.273766721970574,-74.69466769011781,-73.67970304473039,-78.91200001437035,-76.19874795425925,-78.64561987994034,-75.76161969738418
0,2,-59.19923185803062,-59.706615025865716,-79.37681989885856,-75.92220009150189,-84.89821595815435,-79.50642530933146,-79.68745364685657,-70.21084144769769
0,2,-61.171398856184204,-65.81552092344575,-79.69632484481207,-71.15183344607169,-81.62915350813091,-75.14130805091763,-78.3649635054852,-78.14038021356006
0,2,-62.74289021341324,-61.97945726716698,-77.10859857326926,-71.70961196627815,-82.3644082792409,-76.04393664492912,-74.79918054874936,-74.60524319802039
0,2,-61.89557895850508,-63.376513266246434,-76.30992153313967,-71.37096185587262,-82.40142361083134,-78.99329249076165,-77.85544823113669,-74.3143283718378
0,2,-62.03650574562332,-62.324166034356594,-79.08896850976463,-70.13426450474923,-80.52341162249161,-77.84812145758238,-76.69393664492912,-77.3305405309612
0,2,-61.55046898221074,-63.66399217596286,-84.2641613191402,-72.2902105630222,-79.46964864755054,-76.56005336861885,-76.43328675140911,-72.27728620737403
0,2,-56.78489256081074,-63.62330931895056,-83.75672686197322,-68.34979215140996,-80.7552514838105,-73.69211698809976,-74.41452284123237,-73.52540244162482
0,2,-61.382870441956946,-63.21161969738418,-75.95420310974454,-71.84423158794687,-80.30087987219795,-76.14830129708997,-76.15001753726871,-76.6094851880703
0,2,-60.40635266176513,-67.08416065415756,-76.29704543076184,-72.99365683647017,-83.73577527957525,-77.0736111023755,-79.39289021341324,-74.86321603686014
0,2,-62.195525280993955,-63.43432628553552,-78.95855063225508,-73.89083280613555,-77.4966342230314,-80.999740719289,-80.10122291804734,-79.44821568816673
0,2,-62.64684894681145,-65.80945219572637,-79.56514668401663,-72.91123435100349,-79.60665572769477,-74.49725666871784,-78.16836184917435,-76.61771475459673
0,2,-60.08428291151156,-63.30618714340734,-81.94821568816673,-72.37576427579972,-84.97152005393674,-77.21105342448583,-78.04421718672076,-78.40583144045421
0,2,-60.50753407806716,-64.07187422427498,-77.32376672197057,-70.11486037772195,-77.4956967626793,-78.34543937082648,-76.55274625141271,-79.62266611183362
0,2,-60.54067271255274,-61.92906375648725,-80.79953458124523,-70.30371747690958,-80.48014639676326,-78.88428530484855,-78.95290661581004,-75.26301732270453
0,2,-61.443328387921035,-61.327860558341655,-75.70191649921033,-71.88790319729115,-81.0550861081125,-74.81979391283102,-77.92553300735742,-78.9926430938596
0,2,-57.08379515876758,-62.434197208604914,-78.19520455566399,-72.40901699641901,-82.11967958946903,-76.40609524257425,-76.95961196627815,-78.54695744043146
0,2,-57.528314936062095,-60.322489914635156,-75.34171859555093,-72.50999044895022,-84.31213979604415,-73.92807569786763,-77.36916361250576,-81.7641613191402
0,2,-61.36403299870177,-68.09859928646792,-77.10575471470152,-66.93366585777166,-76.99815756885512,-77.77368540899548,-77.26832868326449,-74.0281231882364
0,2,-56.537207710290055,-63.054288287615776,-77.96959078832079,-70.75575471470152,-80.82752826507081,-74.04704841545316,-75.71432837183781,-78.52254029513381
0,2,-58.147647006856864,-64.44638439036868,-81.96008439947754,-74.23459801636524,-84.47395911757961,-78.60787930045447,-77.47558370072689,-74.36041313425363
0,2,-61.170332064458115,-65.83594033808536,-78.58458033839628,-75.04899993334827,-81.07967699794048,-76.83727277007434,-77.99496187028718,-73.17807569786763
0,2,-60.81506634076329,-63.76416323282412,-79.9360254448151,-75.19420167851017,-78.22414622286796,-73.79520965336036,-75.79130805091764,-74.65973981547432
0,2,-63.454708277142466,-63.848726306767475,-80.0596694363106,-69.6573444451924,-80.68064325200771,-76.94535935985397,-79.69953458124523,-78.69057734452619
0,2,-59.0734704120735,-61.51273765177895,-77.9377002870286,-73.02681989885856,-81.98346126422085,-74.00808150656577,-76.54382146524468,-74.72356923336254
0,2,-63.30172016414247,-68.01098539516698,-84.2641613191402,-71.24092635505495,-82.13030621272004,-80.53922300022977,-72.59794484665797,-74.40091616796464
0,2,-57.90233584934442,-64.04477931622581,-82.64946720243584,-73.27933977527704,-80.73346290820174,-76.92330931895056,-77.05537428722175,-76.61353268506657
0,2,-64.38452818100353,-59.55118061537249,-78.89020331372996,-70.31457393961973,-81.13016885827257,-76.97537980914286,-81.60874227394383,-75.06729635346373
0,2,-62.03374320615281,-61.50324835918673,-80.64038021356006,-68.5496540129019,-82.15180589681984,-75.4121529666436,-79.88298416630101,-74.01426068370135
0,2,-58.927250554442246,-61.19725666871784,-81.75362621730116,-67.85575677877881,-80.37786257853946,-71.60387758134041,-75.76041313425364,-76.5857009598697
0,2,-59.643976136833,-63.467452753671864,-77.67323042667383,-72.81614106626434,-85.43755227408924,-77.95794777880496,-74.11606658611458,-77.96160729332382
0,2,-60.120310236618074,-62.11534436865753,-79.21142008162126,-72.35623133961091,-75.68882117989612,-76.88435005678292,-77.82033206445811,-75.24011579920159
0,2,-62.471397181674966,-64.94089244558893,-77.56811048994247,-72.32996685813652,-83.58581699504029,-75.42271582227824,-78.83964026686559,-75.42337418184088
0,2,-60.767306450357545,-65.83594033808536,-80.53183759936202,-72.21809289702898,-76.87015806948119,-76.40160555040202,-78.60094661481128,-75.84873596610788
0,2,-60.336085425409784,-62.112152966643606,-83.20922161020685,-72.60188061983546,-80.22518121595004,-76.45769638176492,-76.31718204348425,-79.57595483821255
0,2,-62.378903954779,-62.364155139668284,-77.29078674641087,-68.70612272989425,-82.24873657758371,-79.041667366099,-81.15831878675846,-74.86321603686014
0,2,-60.11458970593457,-63.0332063555818,-77.16534436865753,-72.44842674844233,-82.15180589681984,-76.48557918567481,-78.74031826960822,-76.49248451295928
0,2,-61.79362865834771,-65.86619753333713,-78.84216590247235,-73.50265985213616,-80.62454136636457,-71.25354635571277,-80.3980970557003,-76.45398630363465
0,2,-61.77368540899548,-63.556680827583804,-76.88189186351403,-72.91628893741408,-77.24559641410477,-73.74168172365104,-81.7154282731491,-76.1402105630222
0,2,-65.35409378624021,-65.31231105770232,-78.57558370072688,-71.9009884292701,-83.27674028465702,-71.7493474956856,-76.7968458335639,-76.58896850976463
0,2,-60.83712055057496,-61.92603062422896,-77.86458970593456,-72.41947220388836,-82.547352984665,-75.62385169766186,-76.0052431980204,-75.83393793828108
0,2,-59.8948737162985,-65.19083280613555,-79.71989781768617,-73.43311906487122,-80.21139359575042,-81.07307982985182,-77.39116956779719,-72.30482100983254
0,2,-61.19983446499237,-64.25046898221073,-74.69545949097115,-72.64961627222284,-80.7740540226068,-73.0222584407658,-78.84083252850952,-75.61724635836384
0,2,-60.90714585108562,-65.65659653213717,-79.96742892839575,-74.51552092344575,-80.65858889998213,-73.0222584407658,-79.09792356068417,-78.1812654931363
0,2,-61.81514668401663,-63.467452753671864,-78.80808152881613,-73.29649874172443,-79.40001886315133,-76.824828436978,-79.26409813433952,-76.06506634076328
0,2,-57.883973486045754,-65.3699156223763,-75.63193735270752,-71.74576071592485,-80.59609849918742,-78.45521195514226,-76.7968458335639,-77.99289021341323
0,2,-60.82644170061932,-63.091566403678286,-80.58459801636523,-70.54643872528135,-78.6635191843891,-76.71744764693521,-78.55083427773076,-75.31192061311756
0,2,-61.08159228040825,-59.44433005539642,-77.45967329841828,-71.94067271255274,-79.85293173567423,-71.25354635571277,-76.64852466815883,-81.7641613191402
0,2,-60.36874938532002,-65.48471978065788,-78.01891063961392,-72.60398630363466,-84.16594858114308,-77.41371597324338,-78.78038174455543,-77.25613845532826
0,2,-62.133536982423955,-60.006122729894244,-78.11267479943704,-72.98480401085558,-80.55161273021923,-79.80604838048653,-76.91891063961393,-78.9926430938596
0,2,-60.339069931604065,-64.38967982392039,-78.75281762193865,-70.54258366255661,-78.0925069954679,-77.76077402465737,-73.91848742160094,-75.24011579920159
0,2,-57.83232456304156,-63.31661531726586,-80.85945219572636,-74.64343273932627,-77.78545801230271,-73.80158076970967,-77.8566012292686,-76.54609774239657
0,2,-62.173716391750254,-65.12417380010687,-78.1690737502623,-72.80106045439955,-80.36248540475384,-76.74116956779719,-81.17220009150189,-76.757513080446
0,2,-61.754843279243296,-64.96229268332561,-75.80067496175606,-72.24928069077663,-82.73676394288066,-77.35441961972322,-76.41178653946909,-73.45446550262662
0,2,-63.364523444863515,-67.18663036174273,-78.14156640367828,-71.80942494952586,-80.54566082761787,-73.74607186768198,-77.62848236164822,-78.68810979440343
0,2,-61.68004366304955,-64.11371597324339,-78.75846614671481,-70.66052581326194,-85.01255351406235,-77.12823214498542,-80.14396332150177,-76.75045672671122
0,2,-60.378499601766556,-63.54937372746198,-79.60797842933295,-73.31958249974267,-81.60005604908334,-78.82449432779003,-78.8360254448151,-76.62606329641564
0,2,-63.79638016838849,-67.07266611183363,-78.83459547122501,-75.2503924014276,-79.05322216203159,-77.36218802054047,-77.62474495085863,-77.49089244558893
0,2,-63.38661373417781,-62.10464841215585,-79.91416153486857,-72.3064350451229,-79.60362882387881,-77.4755522081139,-76.71496292358376,-76.29842674844232
0,2,-60.72965613260795,-61.61474759915477,-78.91127582265986,-73.79606157071986,-80.83878441485481,-76.79041053985938,-80.87647489693256,-75.79589604034595
0,2,-63.27491714819583,-63.78159228040825,-80.95307122951725,-68.33506941967259,-79.84704838199104,-77.89557895850507,-73.26584680918828,-78.55704914564375
0,2,-65.45198665903183,-60.78404091595043,-79.17957585274621,-73.99450083931893,-80.91421863506915,-73.55176537764733,-81.40983852270408,-73.35131571888633
0,2,-58.71255377829143,-61.67164324409529,-79.94626080757146,-70.09803024322444,-79.08078173512816,-77.42381606928224,-76.99576071592485,-77.46233221260931
0,2,-61.24248451295929,-63.86127582265986,-80.45445089397666,-72.15260842561581,-79.96843525193384,-76.38031514740702,-76.26423988434483,-79.40979299426944
0,2,-62.369820777377846,-63.556680827583804,-80.04651505936414,-72.76771475459674,-81.85588486711454,-78.7166279546971,-77.57330931895056,-75.20644286267985
0,2,-62.677272088213606,-68.05538697916832,-77.16534436865753,-75.7675995961898,-77.63159067231028,-77.22255969959382,-76.34688661560111,-78.75642530933146
0,2,-59.131891863514035,-59.880454597733646,-77.25563488622663,-69.92072803979396,-83.86841352979998,-76.90714585108562,-76.15563488622664,-75.9482322897306
0,2,-57.916593200935374,-64.3570377843213,-76.41397910184226,-71.7332063555818,-85.2504590793775,-77.77368540899548,-77.40876534540836,-78.24329249076165
0,2,-62.67354291664383,-65.612220800711,-79.38316390013355,-70.32599912868372,-80.86944054234704,-75.66551066975177,-78.3167775983143,-75.37885617501435
0,2,-60.59873596610789,-62.89874795425925,-77.49645017041189,-74.01409813433952,-79.34168393389447,-73.54741435090754,-74.1783149360621,-76.61141202553816
0,2,-61.81897228089591,-63.69979185172319,-81.54630159536472,-75.09504557539168,-82.3636474843174,-74.90371747690958,-77.5402105630222,-75.87483021479831
0,2,-63.62892593119778,-62.65759275271287,-79.2003230845589,-70.72325137927291,-80.07860155349276,-74.98217640914126,-79.94695744043146,-77.47503516676672
0,2,-56.702340814637374,-63.511170179188994,-75.98687566766122,-70.94198322668558,-79.82908149775176,-79.24343273932627,-75.5321384881503,-79.78448543336908
0,2,-59.22099943623952,-62.979211354013,-78.18838889432894,-72.12965613260795,-83.11143233023147,-77.1713988561842,-73.97655853795744,-77.02096750495797
0,2,-61.95094661481128,-64.34349073637306,-79.89726688558662,-71.89661122080653,-80.08631951777443,-76.5009884292701,-76.18175454853738,-75.9066248149769
0,2,-64.48663036174273,-62.968910639613924,-77.88912786928223,-67.78191633235629,-82.21917672894091,-74.05067496175606,-74.44520965336037,-75.60428828761577
0,2,-62.24727064119174,-63.89983446499237,-80.55608711329332,-69.4429300723778,-86.05233232487357,-79.23097169713442,-75.54642691465318,-80.67630689931322
0,2,-65.42630689931323,-64.11371597324339,-78.12849960176655,-72.14116956779719,-76.32139001656681,-77.70253885779648,-78.29567148332035,-75.65635266176513
0,2,-62.03311906487122,-65.64103846143848,-79.05285103992881,-72.21577779959998,-79.7324073025009,-82.00672686197322,-81.06769241851977,-75.91416089284203
0,2,-59.61863946066676,-63.44116956779719,-79.31615513037397,-67.75088889985257,-81.38154395605413,-76.05767308036572,-75.79187842795383,-73.13397348604575
0,2,-61.221543337705945,-63.45789521870422,-80.80736053104016,-73.19173386213215,-80.06832985922487,-77.60594557917628,-79.24450083931893,-77.77832897456875
0,2,-57.39813185639931,-63.17946108764528,-80.41576039861522,-76.75409378624022,-80.65906070693946,-78.0547126277841,-73.00088889985257,-77.22606732422605
0,2,-59.64523621457534,-64.0357009598697,-78.85107337532682,-69.27831238776969,-80.71706228109858,-77.87759420494633,-75.6737927633825,-78.80501511094496
0,2,-60.6566248149769,-63.10537428722175,-77.29176870316675,-72.00076765653057,-81.89780361895252,-77.85555668720875,-76.93575663032324,-78.44850990865238
0,2,-61.83217630442517,-61.22946871638831,-77.86458970593456,-74.18471978065789,-81.70024770886789,-77.10195162019099,-78.78523232861035,-78.23951943770983
0,2,-62.339122379721836,-67.3829172008661,-78.25753407806715,-70.29991616276628,-81.58296442058358,-80.33350409299277,-74.48232456304156,-72.79741435090754
0,2,-60.66956627205453,-61.810413134253636,-77.37416603435659,-70.75607599826893,-79.21213430838847,-77.55046898221073,-79.94695744043146,-75.30605458683915
0,2,-60.42755704986636,-64.28317796010433,-78.44131157486116,-74.20354415239674,-83.2539600142508,-76.75789521870422,-77.89961627222284,-74.5644332908265
0,2,-57.268487421600945,-64.00285103992881,-80.94046097558143,-70.29991616276628,-84.44779247096898,-72.86683195531128,-79.44311113713003,-75.78621315732516
0,2,-62.18964026686559,-63.330339001288635,-77.92938946656493,-70.55199876756441,-84.32479833005931,-76.0774493134594,-76.97821681001876,-74.39007669265155
0,2,-62.31263081858571,-63.376513266246434,-79.25053223608776,-73.28707648143232,-81.6184688544715,-78.31769199763207,-76.9463177894178,-74.39007669265155
0,2,-57.18849132892492,-63.12547769206368,-78.06227982077584,-71.2488955536037,-82.2751334738443,-78.06566360016231,-78.1255522081139,-77.47619919348217
0,2,-59.0588391515577,-64.52433044289555,-77.4163391930478,-70.86054517894081,-80.37786257853946,-75.00750143159242,-77.33506768215405,-77.55962794903834
0,2,-61.34026314928757,-64.51329371829523,-79.748995621184,-72.64248451295929,-78.76921016187421,-79.36561897336505,-77.92295780448795,-77.58912237972183
0,2,-63.850392401427605,-63.298735966107884,-83.09773230879301,-74.71448633004027,-79.19999949747246,-79.10571049162917,-77.66947220388836,-73.97350498369941
0,2,-62.173716391750254,-65.3772720882136,-73.69794484665796,-75.81769241851977,-82.49206401839098,-79.62257396515226,-78.55507294901574,-78.16115396983076
0,2,-59.91083887053963,-62.988609815670884,-76.38507224389456,-73.76982077737784,-84.32479833005931,-77.99735941019613,-75.52830370536599,-75.79419809232893
0,2,-61.101951620190995,-63.05517312019846,-78.44131157486116,-71.29901792957516,-81.97597942983384,-75.66674045441069,-73.65661502586572,-76.26947220388836
0,2,-62.93606337314741,-62.237897977623675,-82.31026788289194,-71.9961816098355,-80.61513195336146,-77.51380072361714,-75.60785245033608,-77.02096750495797
0,2,-58.05563093257462,-65.58760455130519,-77.38579854744279,-72.3668139260086,-79.75345322499774,-77.98052938576845,-80.38068630943502,-77.00024139134271
0,2,-61.20544823113669,-58.647944846657964,-78.47986601800909,-70.5252768256411,-82.5479889581374,-79.04953458124523,-76.70046445458742,-74.84992064847923
0,2,-63.105710491629175,-67.66905823962583,-77.42659591003691,-72.63835571443039,-80.79615451179433,-78.45521195514226,-78.78523232861035,-77.38038174455542
0,2,-60.008398215598525,-65.73745364685657,-81.33973892936186,-73.35794777880497,-83.44589899354199,-72.62044692832272,-76.7274493134594,-77.46797597823313
0,2,-56.75961435719335,-63.14423158794686,-74.93045459773364,-68.95176537764733,-84.44779247096898,-77.17093803579021,-77.93107258580197,-76.79270105452255
0,2,-61.36218802054048,-62.65644286267985,-78.70623133961091,-72.7862300411879,-81.28425300043634,-73.69721360945911,-80.08756392747443,-72.43849132892491
0,2,-58.341189111520144,-66.15312415092878,-83.24807858987872,-74.47204833556049,-80.7254779450817,-77.55046898221073,-79.45592442502108,-74.99245777838394
0,2,-61.65703778432131,-63.80107337532682,-78.75281762193865,-70.85757475064638,-83.49904908997573,-75.18312820149889,-80.3214559244928,-75.87483021479831
0,2,-64.38416065415757,-62.10973981547433,-75.95446550262662,-73.36989781768618,-82.8960702163477,-73.26848742160094,-77.89961627222284,-73.12798266267497
0,2,-59.89901792957516,-63.17946108764528,-77.89052342086707,-76.71098539516699,-81.91554100843658,-79.71094010968935,-77.08838889432894,-78.291667366099
0,2,-65.18655671652158,-61.52973647766369,-76.8511889751824,-73.53612885211137,-85.12952461713377,-73.75291256945758,-78.80075826801706,-74.36374847782106
0,2,-60.271919911539904,-61.13817840753188,-80.69058331835673,-74.32652306703952,-84.90853192383635,-76.71958702272893,-74.48232456304156,-76.97354073068153
0,2,-64.38416065415757,-64.32208356509345,-82.16769241851976,-72.7357009598697,-81.30088570974868,-79.13594033808536,-79.25851527392688,-73.3056574924066
0,2,-57.951916499210334,-62.21212849651654,-78.72924949952343,-72.40901699641901,-80.61598695045696,-73.11597459946559,-76.69393664492912,-78.22348403929581
0,2,-61.77096750495797,-60.377874147149555,-73.00354635571277,-74.55583144045421,-77.58371895055265,-74.20518912562859,-78.56958249974267,-73.13193735270752
0,2,-60.12695227996472,-66.70844037483201,-81.05172016414247,-71.32323042667383,-81.435809057372,-78.14726688558662,-72.55334777894892,-74.92659591003691
0,2,-65.35409378624021,-66.32257396515226,-82.50983852270407,-72.50870158667124,-78.11003241921006,-76.64749590141615,-71.90354635571278,-75.39052342086707
0,2,-60.14830129708998,-65.09357006235265,-82.749740719289,-73.95259033418046,-77.54116577296658,-77.75024139134271,-77.14751204913291,-76.47154333770594
0,2,-60.69362649174315,-67.18663036174273,-78.95398630363465,-72.25649391691198,-77.10047691888377,-78.21309533934146,-74.24171859555094,-74.7040652121038
0,2,-62.9312654931363,-63.30765559182615,-76.67725055444224,-71.37755911722513,-81.30350668291229,-75.73419720860491,-78.42368540899548,-72.52160114258076
0,2,-61.946324844812075,-60.39943577199925,-81.09707244828243,-70.81534436865753,-81.10525896872193,-79.69504557539167,-72.62744020608913,-71.60088889985256
0,2,-62.378903954779,-60.377874147149555,-79.11353268506657,-71.66603549162117,-80.28694979719052,-80.97090514400425,-80.80979299426944,-76.93380893946919
0,2,-59.126896925164054,-64.79031826960822,-78.72848236164822,-71.76752299585137,-81.73310234255823,-78.46194992662082,-78.80075826801706,-73.80992153313967
0,2,-62.22503516676672,-65.3772720882136,-80.791667366099,-70.32725055444224,-82.6715612030867,-80.32217684173246,-76.71192061311757,-76.13378956750064
0,2,-61.07756587531889,-60.75067496175606,-80.04868563589132,-73.92832897456876,-82.30929446158837,-74.30877459854081,-80.05623533713332,-75.7910778209547
0,2,-64.33350409299277,-58.87896838383196,-75.50759257056976,-71.6719199115399,-79.96843525193384,-79.13594033808536,-79.5150167955684,-76.01237558687994
0,2,-59.45469695161817,-64.33993138309164,-78.07821681001876,-72.54872630676748,-80.02375659572208,-76.46890226395747,-77.22716779596021,-80.16664774835641
0,2,-63.850392401427605,-63.05517312019846,-78.09752064481671,-72.17758859688806,-85.33807297067844,-81.19005093292324,-78.89493772353434,-72.10118061537248
0,2,-62.993292490761654,-62.058598573269265,-78.96017629214869,-75.1480970557003,-80.47568684153569,-76.25045332474134,-79.5376045513052,-79.1619986025785
0,2,-61.09321275757791,-60.578312387769685,-83.14859928646791,-69.54783138665744,-80.65692133114574,-76.69362649174315,-80.34504557539168,-73.49646866135407
